mac,bunit,category,should_update,asset_id,dns,country,lat,should_timesync,city,nt_host,owner,requires_av,asset_tag,long,pci_domain,priority,key,ip,is_expected
,,,,,,,,,,,,,should_update,,,,192.169.14.146,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.147,192.169.14.147,false
,,,,,,,,,,,,,americas,,,,192.169.14.147,,
,,,,,,,,,,,,,should_update,,,,192.169.14.147,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.148,192.169.14.148,false
,,,,,,,,,,,,,americas,,,,192.169.14.148,,
,,,,,,,,,,,,,should_update,,,,192.169.14.148,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.149,192.169.14.149,false
,,,,,,,,,,,,,americas,,,,192.169.14.149,,
,,,,,,,,,,,,,should_update,,,,192.169.14.149,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.150,192.169.14.150,false
,,,,,,,,,,,,,americas,,,,192.169.14.150,,
,,,,,,,,,,,,,should_update,,,,192.169.14.150,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.151,192.169.14.151,false
,,,,,,,,,,,,,americas,,,,192.169.14.151,,
,,,,,,,,,,,,,should_update,,,,192.169.14.151,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.152,192.169.14.152,false
,,,,,,,,,,,,,americas,,,,192.169.14.152,,
,,,,,,,,,,,,,should_update,,,,192.169.14.152,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.153,192.169.14.153,false
,,,,,,,,,,,,,americas,,,,192.169.14.153,,
,,,,,,,,,,,,,should_update,,,,192.169.14.153,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.154,192.169.14.154,false
,,,,,,,,,,,,,americas,,,,192.169.14.154,,
,,,,,,,,,,,,,should_update,,,,192.169.14.154,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.155,192.169.14.155,false
,,,,,,,,,,,,,americas,,,,192.169.14.155,,
,,,,,,,,,,,,,should_update,,,,192.169.14.155,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.156,192.169.14.156,false
,,,,,,,,,,,,,americas,,,,192.169.14.156,,
,,,,,,,,,,,,,should_update,,,,192.169.14.156,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.157,192.169.14.157,false
,,,,,,,,,,,,,americas,,,,192.169.14.157,,
,,,,,,,,,,,,,should_update,,,,192.169.14.157,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.158,192.169.14.158,false
,,,,,,,,,,,,,americas,,,,192.169.14.158,,
,,,,,,,,,,,,,should_update,,,,192.169.14.158,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.159,192.169.14.159,false
,,,,,,,,,,,,,americas,,,,192.169.14.159,,
,,,,,,,,,,,,,should_update,,,,192.169.14.159,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.160,192.169.14.160,false
,,,,,,,,,,,,,americas,,,,192.169.14.160,,
,,,,,,,,,,,,,should_update,,,,192.169.14.160,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.161,192.169.14.161,false
,,,,,,,,,,,,,americas,,,,192.169.14.161,,
,,,,,,,,,,,,,should_update,,,,192.169.14.161,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.162,192.169.14.162,false
,,,,,,,,,,,,,americas,,,,192.169.14.162,,
,,,,,,,,,,,,,should_update,,,,192.169.14.162,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.163,192.169.14.163,false
,,,,,,,,,,,,,americas,,,,192.169.14.163,,
,,,,,,,,,,,,,should_update,,,,192.169.14.163,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.164,192.169.14.164,false
,,,,,,,,,,,,,americas,,,,192.169.14.164,,
,,,,,,,,,,,,,should_update,,,,192.169.14.164,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.165,192.169.14.165,false
,,,,,,,,,,,,,americas,,,,192.169.14.165,,
,,,,,,,,,,,,,should_update,,,,192.169.14.165,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.166,192.169.14.166,false
,,,,,,,,,,,,,americas,,,,192.169.14.166,,
,,,,,,,,,,,,,should_update,,,,192.169.14.166,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.167,192.169.14.167,false
,,,,,,,,,,,,,americas,,,,192.169.14.167,,
,,,,,,,,,,,,,should_update,,,,192.169.14.167,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.168,192.169.14.168,false
,,,,,,,,,,,,,americas,,,,192.169.14.168,,
,,,,,,,,,,,,,should_update,,,,192.169.14.168,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.169,192.169.14.169,false
,,,,,,,,,,,,,americas,,,,192.169.14.169,,
,,,,,,,,,,,,,should_update,,,,192.169.14.169,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.170,192.169.14.170,false
,,,,,,,,,,,,,americas,,,,192.169.14.170,,
,,,,,,,,,,,,,should_update,,,,192.169.14.170,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.171,192.169.14.171,false
,,,,,,,,,,,,,americas,,,,192.169.14.171,,
,,,,,,,,,,,,,should_update,,,,192.169.14.171,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.172,192.169.14.172,false
,,,,,,,,,,,,,americas,,,,192.169.14.172,,
,,,,,,,,,,,,,should_update,,,,192.169.14.172,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.173,192.169.14.173,false
,,,,,,,,,,,,,americas,,,,192.169.14.173,,
,,,,,,,,,,,,,should_update,,,,192.169.14.173,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.174,192.169.14.174,false
,,,,,,,,,,,,,americas,,,,192.169.14.174,,
,,,,,,,,,,,,,should_update,,,,192.169.14.174,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.175,192.169.14.175,false
,,,,,,,,,,,,,americas,,,,192.169.14.175,,
,,,,,,,,,,,,,should_update,,,,192.169.14.175,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.176,192.169.14.176,false
,,,,,,,,,,,,,americas,,,,192.169.14.176,,
,,,,,,,,,,,,,should_update,,,,192.169.14.176,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.177,192.169.14.177,false
,,,,,,,,,,,,,americas,,,,192.169.14.177,,
,,,,,,,,,,,,,should_update,,,,192.169.14.177,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.178,192.169.14.178,false
,,,,,,,,,,,,,americas,,,,192.169.14.178,,
,,,,,,,,,,,,,should_update,,,,192.169.14.178,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.179,192.169.14.179,false
,,,,,,,,,,,,,americas,,,,192.169.14.179,,
,,,,,,,,,,,,,should_update,,,,192.169.14.179,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.180,192.169.14.180,false
,,,,,,,,,,,,,americas,,,,192.169.14.180,,
,,,,,,,,,,,,,should_update,,,,192.169.14.180,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.181,192.169.14.181,false
,,,,,,,,,,,,,americas,,,,192.169.14.181,,
,,,,,,,,,,,,,should_update,,,,192.169.14.181,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.182,192.169.14.182,false
,,,,,,,,,,,,,americas,,,,192.169.14.182,,
,,,,,,,,,,,,,should_update,,,,192.169.14.182,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.183,192.169.14.183,false
,,,,,,,,,,,,,americas,,,,192.169.14.183,,
,,,,,,,,,,,,,should_update,,,,192.169.14.183,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.184,192.169.14.184,false
,,,,,,,,,,,,,americas,,,,192.169.14.184,,
,,,,,,,,,,,,,should_update,,,,192.169.14.184,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.185,192.169.14.185,false
,,,,,,,,,,,,,americas,,,,192.169.14.185,,
,,,,,,,,,,,,,should_update,,,,192.169.14.185,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.186,192.169.14.186,false
,,,,,,,,,,,,,americas,,,,192.169.14.186,,
,,,,,,,,,,,,,should_update,,,,192.169.14.186,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.187,192.169.14.187,false
,,,,,,,,,,,,,americas,,,,192.169.14.187,,
,,,,,,,,,,,,,should_update,,,,192.169.14.187,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.188,192.169.14.188,false
,,,,,,,,,,,,,americas,,,,192.169.14.188,,
,,,,,,,,,,,,,should_update,,,,192.169.14.188,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.189,192.169.14.189,false
,,,,,,,,,,,,,americas,,,,192.169.14.189,,
,,,,,,,,,,,,,should_update,,,,192.169.14.189,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.190,192.169.14.190,false
,,,,,,,,,,,,,americas,,,,192.169.14.190,,
,,,,,,,,,,,,,should_update,,,,192.169.14.190,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.191,192.169.14.191,false
,,,,,,,,,,,,,americas,,,,192.169.14.191,,
,,,,,,,,,,,,,should_update,,,,192.169.14.191,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.192,192.169.14.192,false
,,,,,,,,,,,,,americas,,,,192.169.14.192,,
,,,,,,,,,,,,,should_update,,,,192.169.14.192,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.193,192.169.14.193,false
,,,,,,,,,,,,,americas,,,,192.169.14.193,,
,,,,,,,,,,,,,should_update,,,,192.169.14.193,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.194,192.169.14.194,false
,,,,,,,,,,,,,americas,,,,192.169.14.194,,
,,,,,,,,,,,,,should_update,,,,192.169.14.194,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.195,192.169.14.195,false
,,,,,,,,,,,,,americas,,,,192.169.14.195,,
,,,,,,,,,,,,,should_update,,,,192.169.14.195,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.196,192.169.14.196,false
,,,,,,,,,,,,,americas,,,,192.169.14.196,,
,,,,,,,,,,,,,should_update,,,,192.169.14.196,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.197,192.169.14.197,false
,,,,,,,,,,,,,americas,,,,192.169.14.197,,
,,,,,,,,,,,,,should_update,,,,192.169.14.197,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.198,192.169.14.198,false
,,,,,,,,,,,,,americas,,,,192.169.14.198,,
,,,,,,,,,,,,,should_update,,,,192.169.14.198,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.199,192.169.14.199,false
,,,,,,,,,,,,,americas,,,,192.169.14.199,,
,,,,,,,,,,,,,should_update,,,,192.169.14.199,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.200,192.169.14.200,false
,,,,,,,,,,,,,americas,,,,192.169.14.200,,
,,,,,,,,,,,,,should_update,,,,192.169.14.200,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.201,192.169.14.201,false
,,,,,,,,,,,,,americas,,,,192.169.14.201,,
,,,,,,,,,,,,,should_update,,,,192.169.14.201,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.202,192.169.14.202,false
,,,,,,,,,,,,,americas,,,,192.169.14.202,,
,,,,,,,,,,,,,should_update,,,,192.169.14.202,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.203,192.169.14.203,false
,,,,,,,,,,,,,americas,,,,192.169.14.203,,
,,,,,,,,,,,,,should_update,,,,192.169.14.203,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.204,192.169.14.204,false
,,,,,,,,,,,,,americas,,,,192.169.14.204,,
,,,,,,,,,,,,,should_update,,,,192.169.14.204,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.205,192.169.14.205,false
,,,,,,,,,,,,,americas,,,,192.169.14.205,,
,,,,,,,,,,,,,should_update,,,,192.169.14.205,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.206,192.169.14.206,false
,,,,,,,,,,,,,americas,,,,192.169.14.206,,
,,,,,,,,,,,,,should_update,,,,192.169.14.206,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.207,192.169.14.207,false
,,,,,,,,,,,,,americas,,,,192.169.14.207,,
,,,,,,,,,,,,,should_update,,,,192.169.14.207,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.208,192.169.14.208,false
,,,,,,,,,,,,,americas,,,,192.169.14.208,,
,,,,,,,,,,,,,should_update,,,,192.169.14.208,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.209,192.169.14.209,false
,,,,,,,,,,,,,americas,,,,192.169.14.209,,
,,,,,,,,,,,,,should_update,,,,192.169.14.209,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.210,192.169.14.210,false
,,,,,,,,,,,,,americas,,,,192.169.14.210,,
,,,,,,,,,,,,,should_update,,,,192.169.14.210,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.211,192.169.14.211,false
,,,,,,,,,,,,,americas,,,,192.169.14.211,,
,,,,,,,,,,,,,should_update,,,,192.169.14.211,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.212,192.169.14.212,false
,,,,,,,,,,,,,americas,,,,192.169.14.212,,
,,,,,,,,,,,,,should_update,,,,192.169.14.212,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.213,192.169.14.213,false
,,,,,,,,,,,,,americas,,,,192.169.14.213,,
,,,,,,,,,,,,,should_update,,,,192.169.14.213,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.214,192.169.14.214,false
,,,,,,,,,,,,,americas,,,,192.169.14.214,,
,,,,,,,,,,,,,should_update,,,,192.169.14.214,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.215,192.169.14.215,false
,,,,,,,,,,,,,americas,,,,192.169.14.215,,
,,,,,,,,,,,,,should_update,,,,192.169.14.215,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.216,192.169.14.216,false
,,,,,,,,,,,,,americas,,,,192.169.14.216,,
,,,,,,,,,,,,,should_update,,,,192.169.14.216,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.217,192.169.14.217,false
,,,,,,,,,,,,,americas,,,,192.169.14.217,,
,,,,,,,,,,,,,should_update,,,,192.169.14.217,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.218,192.169.14.218,false
,,,,,,,,,,,,,americas,,,,192.169.14.218,,
,,,,,,,,,,,,,should_update,,,,192.169.14.218,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.219,192.169.14.219,false
,,,,,,,,,,,,,americas,,,,192.169.14.219,,
,,,,,,,,,,,,,should_update,,,,192.169.14.219,,
,americas,,true,61a97b169dc691085a267326df3f65b770734844,,USA,38.959405,true,Washington D.C.,,,false,should_timesync,-77.04,untrust,medium,192.169.14.220,192.169.14.220,false
,,,,,,,,,,,,,americas,,,,192.169.14.220,,
,,,,,,,,,,,,,should_update,,,,192.169.14.220,,
